pitchid,date,time,pa_number,pa_pitch_number,pitcher,pitcherid,throws,field_team,batter,batterid,batside,bat_team,pitcher_set,inning,inning_half,outs,balls,strikes,pitch_type_tagged,pitch_type_auto,pitch_call,k_or_bb,hit_type,play_result,outs_on_play,runs_scored,notes,rel_speed,vert_rel_angle,horz_rel_angle,spin_rate,spin_axis,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_z,plate_loc_x,zone_speed,vert_appr_angle,horz_appr_angle,zone_time,exit_speed,angle,direction,hit_spin_rate,pos_at_100_x,pos_at_100_y,pos_at_100_z,distance,last_tracked_distance,bearing,hang_time,pfx_x,pfx_z,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,home_team,away_team,stadium,levelid,leagueid,trackman_gameid,pitch_uid,effective_velo,max_height,measured_duration,speed_drop,pitch_last_measured_x,pitch_last_measured_y,pitch_last_measured_z,contact_position_x,contact_position_y,contact_position_z
543,2019-09-24,07:58:09,3,7,"Hirano, Yoshihisa",673633,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,18,Top,2,2,2,Undefined,Splitter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,84.266,-2.57916,-2.80062,1244.14,257.814,NULL,6.1918,2.11101,5.54292,-36.9845,2.36636,11.11,0.695129,0.417697,78.6841,-9.36937,-0.738927,0.451491,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.56228,1.86958,-1.8759,50,5.94364,5.62481,-122.472,-6.74312,-10.109,20.9599,-29.294,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e47ce45e-88b8-476e-b9ea-ecbd730229e2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,2019-09-24,01:40:17,1,1,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Fowler, Dexter",451594,Left,"St. Louis Cardinals",,1,Top,0,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.0183,-1.81404,-3.16666,1771.92,247.675,NULL,4.82944,3.01174,5.43384,-34.599,4.50018,11.0382,0.244437,0.96343,78.5301,-8.20046,-1.11484,0.450044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.676,2.85891,-2.73904,50,4.64497,6.46092,-123.491,-5.08066,-10.3694,23.2477,-27.7335,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e583512c-8f37-459c-9a4f-7d91fec7cd6e,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,2019-09-24,05:56:41,5,1,"Scott, Robby",582494,Left,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,13,Top,2,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,86.5354,-1.44101,3.80032,1963.82,134.414,NULL,5.18809,-2.91644,6.04344,-23.7696,13.2415,-13.5465,1.87009,-0.522117,79.3039,-5.9038,1.25154,0.437863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.37609,7.56926,2.62776,50,5.06284,-7.93486,-125.718,-3.8994,13.4344,24.9661,-20.0337,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e5972c12-2731-4b08-97d3-bb7d15055204,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
258,2019-09-24,04:29:46,3,2,"Miller, Andrew",453192,Left,"St. Louis Cardinals","Escobar, Eduardo",500871,Right,"Arizona Diamondbacks",,9,Bottom,1,0,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,91.8933,-2.0295,3.10194,2188.58,142.302,NULL,5.56933,-2.28513,6.62246,-19.867,12.0127,-9.30433,2.052,-0.217535,84.7915,-5.78623,1.33714,0.406377,74.7403,22.4031,127.906,3723.35,NULL,NULL,NULL,182.533,NULL,136.528,2.20433,5.9315,7.15618,2.07893,50,5.42334,-6.9754,-133.726,-5.32544,10.8307,26.58,-19.1072,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e5c5909d-5a4e-4fcb-80ea-53c90d5402c9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,2019-09-24,02:42:37,3,4,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Escobar, Eduardo",500871,Left,"Arizona Diamondbacks",,4,Bottom,1,2,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.6639,-1.16139,-2.29238,2264.97,237.681,NULL,5.43977,2.72148,6.44089,-23.5434,8.18634,12.9817,2.40974,1.69596,84.9015,-5.61927,0.173829,0.40542,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.77553,4.82476,-2.56491,50,5.34667,5.00511,-134.894,-3.45293,-14.3333,29.222,-23.2802,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e60b3b9b-7d46-45b9-a02d-3f5d19bd61b6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
172,2019-09-24,03:27:31,2,2,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Almonte, Abraham",501659,Left,"Arizona Diamondbacks",,6,Bottom,1,0,1,Undefined,Other,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,79.1253,2.01947,-0.233469,2580.48,43.8032,NULL,5.78612,2.34243,5.94171,-58.8562,-13.9263,-13.3204,2.75529,1.01585,72.1152,-9.05943,-2.75859,0.482435,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.14729,-8.19488,-2.31643,50,5.91403,0.845155,-115.024,2.39258,9.44032,24.146,-42.9981,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e6412b45-99a2-4736-a95d-f858f0f17af6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,2019-09-24,06:24:10,4,3,"Chafin, Andrew",605177,Left,"Arizona Diamondbacks","Fowler, Dexter",451594,Right,"St. Louis Cardinals",,14,Top,2,0,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.8706,-1.70244,2.88294,2456.2,278.798,NULL,6.17534,-1.91124,6.16334,-38.2471,-0.566321,3.45584,1.4132,1.04176,78.705,-8.87846,3.53705,0.441806,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.01921,0.203005,1.69108,50,6.02671,-6.38682,-124.797,-4.84453,-1.59494,26.9236,-31.8564,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e643d98c-07b7-4db0-80f1-29bc4d9efef0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,2019-09-24,06:17:52,2,3,"Chafin, Andrew",605177,Left,"Arizona Diamondbacks","Bader, Harrison",664056,Right,"St. Louis Cardinals",,14,Top,0,1,1,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,94.3888,-1.81375,1.73427,2239.79,128.284,NULL,6.46561,-1.62455,6.14752,-18.7223,12.2253,-15.5216,3.22836,-1.31522,86.3819,-5.33909,-1.20031,0.400392,82.6795,4.59132,173.823,NULL,NULL,NULL,NULL,105.515,NULL,171.639,0.974725,8.93141,7.15955,1.50081,50,6.31801,-3.64887,-137.343,-4.96585,17.0583,30.4403,-18.4998,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e66d969e-28f0-451a-9637-da4c33ee3e40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,2019-09-24,05:27:44,2,3,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Ravelo, Rangel",592660,Right,"St. Louis Cardinals",,12,Top,1,1,1,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,86.0952,-1.79461,-1.51955,NULL,69.3547,NULL,6.34542,1.2984,5.95591,-39.7979,-2.62102,-6.87411,1.36375,-0.683776,80.1835,-9.17377,-2.80762,0.438842,59.8564,-36.5324,150.044,NULL,NULL,NULL,NULL,1.79465,NULL,67.4821,0.0201667,3.32353,-0.95944,-1.17397,50,6.18051,3.53956,-125.326,-5.17276,5.33203,23.2606,-33.7133,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e6aa83d7-2c68-43b2-8669-78eea27de1af,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
31,2019-09-24,01:54:44,3,5,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Escobar, Eduardo",500871,Left,"Arizona Diamondbacks",,1,Bottom,2,2,2,Undefined,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,statcast,86.973,-2.31649,-3.58005,2471.7,124.81,NULL,5.6624,2.65146,6.53693,-31.7537,4.25971,-6.16988,0.886467,-1.15027,80.2743,-8.28184,-4.74866,0.43192,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.41247,2.99505,-2.40081,50,5.48791,8.08077,-126.404,-6.00996,3.90432,25.6979,-27.3269,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e6c40193-f2cd-4cd6-ab6c-30391e6f54a5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
293,2019-09-24,04:55:06,1,2,"Andriese, Matt",542882,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,11,Top,0,0,1,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.4133,-2.04021,-5.10479,2298.43,250.363,NULL,5.80907,2.6815,5.50962,-37.6497,0.741605,2.16817,0.755511,-1.92366,80.0325,-8.92186,-4.706,0.445952,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.30351,0.855279,-2.23716,50,5.60515,10.993,-123.875,-5.69734,-3.64533,20.4662,-30.8206,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e7422499-d575-46e4-b3e7-7b400c4ea3b3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,2019-09-24,07:06:40,3,5,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","DeJong, Paul",657557,Right,"St. Louis Cardinals",,16,Top,2,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.3067,-2.12081,-1.14064,2223.09,89.6119,NULL,5.70916,1.2473,6.76104,-36.8242,-0.0801722,-7.31146,0.70249,-0.403748,79.373,-9.05501,-2.53254,0.43628,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.76883,0.502604,-1.16998,50,5.55617,2.66706,-124.308,-5.57142,5.93865,23.277,-31.3821,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e7fdf055-e813-45fd-93e7-4970bad62dcf,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,2019-09-24,07:35:32,5,5,"Duplantier, Jon",641541,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,17,Top,2,1,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,93.2608,-2.96071,-3.19049,2244.59,198.498,NULL,5.8833,1.23473,7.19969,-14.2217,16.2234,5.43617,2.01056,-1.20437,85.6443,-5.68307,-2.14627,0.397127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.93499,9.97178,-1.05245,50,5.70791,7.42412,-135.687,-7.39327,-7.3565,28.9117,-13.5317,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e811e42a-0f61-4e89-9810-a54fa2382174,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
190,2019-09-24,03:39:05,4,1,"Lopez, Yoan",661255,Right,"Arizona Diamondbacks","Fowler, Dexter",451594,Left,"St. Louis Cardinals",,7,Top,2,0,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,85.5451,-1.94763,-1.54306,2515.41,55.4139,NULL,6.10969,2.24799,6.27913,-41.1469,-3.67526,-5.28503,0.884487,0.385134,79.1661,-9.6461,-2.54346,0.440578,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.46225,-1.46937,-2.1317,50,5.94594,3.50724,-124.505,-5.4291,3.86575,24.9496,-34.481,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e949082c-50b2-419f-a368-69f7f9ddaa5a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
268,2019-09-24,04:36:22,1,4,"Bradley, Archie",605151,Right,"Arizona Diamondbacks","Martinez, Jose",500874,Right,"St. Louis Cardinals",,10,Top,0,2,1,Undefined,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,95.0601,-2.37082,-2.54775,2219.81,215.906,NULL,6.17511,2.38146,5.98247,-14.9897,15.7869,11.4491,2.7253,0.972766,86.8231,-5.18707,-0.390268,0.399284,57.1087,67.8499,70.2981,4919.12,NULL,NULL,NULL,99.4044,NULL,75.0144,4.2623,-6.90806,9.20662,-2.1868,50,5.97958,5.75749,-138.157,-6.2362,-13.345,30.9261,-14.3887,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e9512ac0-f34b-4dcf-a1f9-d24be6c5ddda,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
106,2019-09-24,02:41:48,3,3,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Escobar, Eduardo",500871,Left,"Arizona Diamondbacks",,4,Bottom,1,2,0,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,85.2443,-0.250634,-1.85866,2510.54,134.663,NULL,5.60847,2.66894,6.20327,-33.4549,4.77877,-4.86753,2.58912,0.547291,77.4332,-6.58418,-2.78398,0.445035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.08084,2.69235,-2.52706,50,5.57289,4.16553,-124.006,-1.51449,3.20128,27.574,-28.032,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,e9e3100d-ff4a-41ad-9796-1b14f4b29d5c,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
64,2019-09-24,02:17:13,2,2,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Edman, Tommy",669242,Left,"St. Louis Cardinals",,3,Top,1,1,0,Undefined,Changeup,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,83.9454,0.960665,-4.20779,1901.94,279.433,NULL,4.70642,2.68932,5.33663,-43.2039,-2.73546,16.2612,2.00977,0.0901607,76.9639,-7.04449,-1.18717,0.457857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-9.744,-1.7085,-2.32097,50,4.76261,8.41353,-121.778,0.597054,-14.6584,23.5153,-34.7442,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ea13a2c3-5b5b-4731-8bc7-9bec9b38da46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,2019-09-24,05:51:48,4,3,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Molina, Yadier",425877,Right,"St. Louis Cardinals",,13,Top,1,0,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,94.9718,-3.71293,-3.84964,2445.26,196.922,NULL,6.30264,1.25791,6.11176,-13.3666,17.2985,5.27066,1.74346,-1.86733,87.2998,-6.21345,-2.85972,0.39856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-3.87098,10.367,-0.965413,50,6.01016,9.09469,-137.765,-9.40556,-7.48123,28.9969,-12.1384,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,eb675098-6169-40f4-988e-b86065c9b146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
351,2019-09-24,05:36:20,2,3,"Cabrera, Genesis",650893,Left,"St. Louis Cardinals","Jones, Adam",430945,Right,"Arizona Diamondbacks",,12,Bottom,1,1,1,Undefined,Changeup,InPlay,Undefined,Undefined,Out,0,0,statcast,88.9832,-1.57138,2.6082,2038.92,129.274,NULL,6.15801,-1.56598,5.64748,-24.1819,11.3806,-13.9538,2.67544,-0.294627,81.3718,-6.08402,-0.00603071,0.429208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.19222,6.52603,1.35375,50,6.00947,-5.41856,-129.31,-4.36877,13.8608,27.1462,-21.1324,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,eb6cf1b1-b87a-48da-b2fe-fda39009425d,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93,2019-09-24,02:33:43,3,2,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Carpenter, Matt",572761,Left,"St. Louis Cardinals",,4,Top,2,1,0,Undefined,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,85.4988,0.256185,-3.86836,1659.44,265.378,NULL,4.66348,2.55527,5.55698,-37.3836,1.09453,13.9354,1.78806,0.0971846,78.7402,-6.68401,-1.27475,0.446456,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.42042,0.515675,-2.23019,50,4.66106,7.93504,-124.184,-0.683071,-13.2333,23.382,-31.3636,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ec2a5f9b-7132-4627-bd45-3cbbaee724f2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,2019-09-24,08:28:54,3,1,"Brebbia, John",605154,Right,"St. Louis Cardinals","Dyson, Jarrod",502481,Left,"Arizona Diamondbacks",,19,Bottom,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,statcast,91.8381,-1.92602,-2.38822,2229.98,212.728,NULL,5.8393,1.94973,6.61659,-16.0065,16.0001,10.3001,2.73954,0.619874,84.32,-4.96273,-0.428925,0.407184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.3345,9.36452,-1.79211,50,5.70185,5.27627,-133.699,-4.9659,-11.5115,27.753,-15.1562,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ecb1004c-acbf-43d6-b01f-b280fb7377a3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
313,2019-09-24,05:12:06,2,1,"Helsley, Ryan",664854,Right,"St. Louis Cardinals","Locastro, Tim",641796,Right,"Arizona Diamondbacks",,11,Bottom,1,0,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,97.9488,-2.99892,-2.34169,2492.68,190.914,NULL,6.16452,0.358168,5.8257,-11.0339,18.1682,3.50781,2.45259,-1.52738,89.3793,-5.06433,-1.68266,0.388936,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-2.54629,10.6221,-0.169092,50,5.91292,5.69104,-142.263,-7.85713,-5.21272,32.962,-10.4286,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ed4465bd-b3e5-4ecf-814e-e443bc79cd49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
105,2019-09-24,02:41:19,3,2,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Escobar, Eduardo",500871,Left,"Arizona Diamondbacks",,4,Bottom,1,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,92.5332,-0.852546,-2.7309,2229.22,233.135,NULL,5.54044,2.57678,6.67769,-21.48,10.0688,13.4624,2.96971,1.19893,84.6695,-4.9424,-0.162622,0.404262,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.22946,5.82423,-2.39995,50,5.47473,6.03766,-134.719,-2.62663,-15.1246,29.2547,-21.4699,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ed848e65-f185-4533-b853-b35e22efea7f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61,2019-09-24,02:13:42,3,5,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Avila, Alex",488671,Left,"Arizona Diamondbacks",,2,Bottom,2,2,2,Undefined,Slider,InPlay,Undefined,Undefined,Out,0,0,statcast,87.1601,-0.276611,-2.30382,2521.37,132.713,NULL,5.73689,2.65959,6.24828,-30.6889,5.35776,-5.83617,2.9242,0.0476358,80.2302,-6.04944,-3.40518,0.432119,95.5589,45.1654,8.1685,4025.43,NULL,NULL,NULL,309.82,NULL,5.52712,6.26437,2.56429,2.9997,-2.48563,50,5.70107,5.27872,-126.886,-1.52789,4.19243,25.2729,-27.2698,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,eda768c8-9930-4412-ad4b-8db6f4efe933,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
134,2019-09-24,02:59:08,4,1,"Leake, Mike",502190,Right,"Arizona Diamondbacks","Fowler, Dexter",451594,Left,"St. Louis Cardinals",,5,Top,2,0,0,Undefined,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,83.9511,-0.539614,-3.47969,1605.85,284.572,NULL,4.73817,2.25545,6.02088,-42.9045,-3.69022,14.0698,0.662106,0.201368,77.6217,-8.55111,-0.835706,0.450707,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-8.53367,-1.85451,-1.9908,50,4.67236,6.99978,-122.058,-2.43907,-12.9373,22.9156,-34.9855,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ee15f656-d172-4f0b-a62f-3e863c9a1ced,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,2019-09-24,06:52:00,3,3,"Ponce de Leon, Daniel",594965,Right,"St. Louis Cardinals","Dyson, Jarrod",502481,Left,"Arizona Diamondbacks",,15,Bottom,1,0,2,Undefined,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,statcast,95.5804,-3.57453,-1.89108,2525.94,214.265,NULL,6.68485,1.38074,5.76737,-11.9117,18.7587,12.7972,2.35984,0.686804,87.5082,-5.79603,0.509356,0.398594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-7.38268,11.0419,-1.23222,50,6.38184,4.1268,-138.8,-9.09981,-14.4311,30.4859,-10.5902,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ee6cbb7f-902e-4eba-801f-2bd39298c704,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,2019-09-24,08:15:47,4,2,"Ginkel, Kevin",656464,Right,"Arizona Diamondbacks","Fowler, Dexter",451594,Left,"St. Louis Cardinals",,19,Top,2,0,1,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,statcast,94.0425,-2.63334,-2.09612,2014.49,215.961,NULL,6.45129,2.55626,6.7082,-16.7397,13.7204,9.97247,2.64582,1.47034,86.3625,-5.81041,-0.194581,0.397226,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-6.10173,8.32798,-2.4215,50,6.27003,4.71892,-136.879,-6.78803,-11.6096,29.3982,-16.3286,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,ef1b1733-0944-4098-9083-596484d8777a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,2019-09-24,05:46:52,2,6,"Clarke, Taylor",664199,Right,"Arizona Diamondbacks","Goldschmidt, Paul",502671,Right,"St. Louis Cardinals",,13,Top,1,3,2,Undefined,Fastball,InPlay,Undefined,Undefined,HomeRun,0,0,statcast,94.713,-2.578,-2.35016,2346.22,200.971,NULL,6.27349,1.47194,6.49576,-13.0014,17.3099,6.64422,2.82029,-0.132619,86.7841,-5.03956,-1.08827,0.396254,104.357,36.8129,-15.7052,2964.31,NULL,NULL,NULL,404.839,NULL,-16.2115,6.17456,-4.2997,10.2386,-1.31056,50,6.08725,5.45057,-137.786,-6.60883,-8.28366,29.9976,-12.4486,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,f07f39b9-1c14-4c6f-be73-664dc8f0a292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85,2019-09-24,02:28:00,3,2,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Leake, Mike",502190,Right,"Arizona Diamondbacks",,3,Bottom,2,0,1,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,statcast,96.5884,-2.64473,-3.01032,2285.1,204.664,NULL,5.76864,2.30162,6.55764,-13.6924,15.4033,7.0843,2.19798,0.129737,88.5496,-5.23864,-1.6647,0.388227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.72588,9.22104,-2.09736,50,5.58035,7.16676,-140.449,-6.92029,-9.46487,31.0157,-13.7064,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,f09a9471-eedf-40ee-b8e9-e6eefd90ff74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
487,2019-09-24,07:17:06,3,2,"Ponce de Leon, Daniel",594965,Right,"St. Louis Cardinals","Rojas, Josh",668942,Left,"Arizona Diamondbacks",,16,Bottom,1,1,0,Undefined,Fastball,InPlay,Undefined,Undefined,Out,0,0,statcast,93.1494,-2.32452,-3.08967,2319.07,227.049,NULL,6.43699,1.78776,5.78635,-18.3276,13.8708,14.9292,2.74307,0.155039,85.4492,-5.74646,-0.293211,0.408402,103.862,31.8002,-3.60824,3292.01,NULL,NULL,NULL,401.108,NULL,-13.2909,5.79256,-8.83813,8.06645,-1.54232,50,6.23434,6.78652,-135.321,-6.13667,-16.4529,28.4381,-17.1577,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,f0c569c1-00d5-40e2-8674-69e14808e708,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,2019-09-24,06:15:34,1,3,"Chafin, Andrew",605177,Left,"Arizona Diamondbacks","DeJong, Paul",657557,Right,"St. Louis Cardinals",,14,Top,0,1,1,Undefined,Sinker,InPlay,Undefined,Undefined,Single,0,0,statcast,93.7522,-3.13226,3.02006,2198.7,133.843,NULL,6.37588,-1.71746,6.37035,-19.1756,12.0159,-12.5384,1.8893,0.0187494,85.9427,-6.7474,0.643087,0.401967,100.859,-11.6915,-12.0468,NULL,NULL,NULL,NULL,10.2197,NULL,-10.5072,0.0643368,7.71236,7.45793,1.50548,50,6.14055,-6.79542,-136.21,-8.06185,14.5004,29.7006,-18.1521,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,f0c847ea-096f-4d15-9e24-ae18eaec0fa4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
207,2019-09-24,03:51:42,4,5,"Flaherty, Jack",656427,Right,"St. Louis Cardinals","Avila, Alex",488671,Left,"Arizona Diamondbacks",,7,Bottom,2,3,1,Undefined,Slider,FoulBall,Undefined,Undefined,Undefined,0,0,statcast,86.1446,-0.680659,-2.3811,2607.88,143.175,NULL,5.4478,2.5997,6.4445,-28.1749,8.54777,-6.42327,2.47398,-0.124406,79.1008,-6.00439,-3.59903,0.436153,76.57,4.11029,63.1382,4161.75,NULL,NULL,NULL,69.1123,NULL,63.4171,0.660185,2.87103,4.89286,-2.42814,50,5.38675,5.39615,-125.409,-2.28686,4.57159,25.397,-24.3831,109,138,ChaseField,MLB,NL,20190924-ChaseField-1,f0ef47a6-80b9-4e53-b131-486fce34ef40,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
